#[ 全船船体网格数 ]
 4287
    42.75000     4.86542     3.89059    42.00000     4.86117     3.89479    42.00000     4.65158     3.21442    42.75000     4.65476     3.20904
    42.75000     4.65476     3.20904    42.00000     4.65158     3.21442    42.00000     4.35002     2.57015    42.75000     4.35166     2.56390
    42.75000     4.35166     2.56390    42.00000     4.35002     2.57015    42.00000     3.91519     2.00863    42.75000     3.91466     2.00226
    42.75000     3.91466     2.00226    42.00000     3.91519     2.00863    42.00000     3.34528     1.58409    42.75000     3.34317     1.57732
    42.75000     3.34317     1.57732    42.00000     3.34528     1.58409    42.00000     2.70940     1.26428    42.75000     2.70715     1.25458
    42.75000     2.70715     1.25458    42.00000     2.70940     1.26428    42.00000     2.04443     1.00967    42.75000     2.04269     0.99489
    42.75000     2.04269     0.99489    42.00000     2.04443     1.00967    42.00000     1.36695     0.79014    42.75000     1.36587     0.76917
    42.75000     1.36587     0.76917    42.00000     1.36695     0.79014    42.00000     0.68477     0.58558    42.75000     0.68440     0.55792
    42.75000     0.68440     0.55792    42.00000     0.68477     0.58558    42.00000     0.00014     0.39863    42.75000     0.00014     0.36528
    42.00000     5.20982     6.00030    41.25000     5.20346     6.00029    41.25000     5.12433     5.29437    42.00000     5.13164     5.29245
    42.00000     5.13164     5.29245    41.25000     5.12433     5.29437    41.25000     5.00967     4.59338    42.00000     5.01684     4.58967
    42.00000     5.01684     4.58967    41.25000     5.00967     4.59338    41.25000     4.85459     3.90021    42.00000     4.86117     3.89479
    42.00000     4.86117     3.89479    41.25000     4.85459     3.90021    41.25000     4.64563     3.22154    42.00000     4.65158     3.21442
    42.00000     4.65158     3.21442    41.25000     4.64563     3.22154    41.25000     4.34540     2.57861    42.00000     4.35002     2.57015
    42.00000     4.35002     2.57015    41.25000     4.34540     2.57861    41.25000     3.91324     2.01727    42.00000     3.91519     2.00863
    42.00000     3.91519     2.00863    41.25000     3.91324     2.01727    41.25000     3.34617     1.59204    42.00000     3.34528     1.58409
    42.00000     3.34528     1.58409    41.25000     3.34617     1.59204    41.25000     2.71119     1.27459    42.00000     2.70940     1.26428
    42.00000     2.70940     1.26428    41.25000     2.71119     1.27459    41.25000     2.04590     1.02646    42.00000     2.04443     1.00967
    42.00000     2.04443     1.00967    41.25000     2.04590     1.02646    41.25000     1.36765     0.81662    42.00000     1.36695     0.79014
    42.00000     1.36695     0.79014    41.25000     1.36765     0.81662    41.25000     0.68502     0.62116    42.00000     0.68477     0.58558
    42.00000     0.68477     0.58558    41.25000     0.68502     0.62116    41.25000     0.00014     0.44252    42.00000     0.00014     0.39863
    41.25000     5.20346     6.00029    40.50000     5.19710     6.00029    40.50000     5.11703     5.29629    41.25000     5.12433     5.29437
    41.25000     5.12433     5.29437    40.50000     5.11703     5.29629    40.50000     5.00249     4.59710    41.25000     5.00967     4.59338
    41.25000     5.00967     4.59338    40.50000     5.00249     4.59710    40.50000     4.84801     3.90564    41.25000     4.85459     3.90021
    41.25000     4.85459     3.90021    40.50000     4.84801     3.90564    40.50000     4.63968     3.22865    41.25000     4.64563     3.22154
    41.25000     4.64563     3.22154    40.50000     4.63968     3.22865    40.50000     4.34078     2.58707    41.25000     4.34540     2.57861
    41.25000     4.34540     2.57861    40.50000     4.34078     2.58707    40.50000     3.91129     2.02590    41.25000     3.91324     2.01727
    41.25000     3.91324     2.01727    40.50000     3.91129     2.02590    40.50000     3.34706     1.60000    41.25000     3.34617     1.59204
    41.25000     3.34617     1.59204    40.50000     3.34706     1.60000    40.50000     2.71299     1.28490    41.25000     2.71119     1.27459
    41.25000     2.71119     1.27459    40.50000     2.71299     1.28490    40.50000     2.04737     1.04325    41.25000     2.04590     1.02646
    41.25000     2.04590     1.02646    40.50000     2.04737     1.04325    40.50000     1.36835     0.84311    41.25000     1.36765     0.81662
    41.25000     1.36765     0.81662    40.50000     1.36835     0.84311    40.50000     0.68528     0.65675    41.25000     0.68502     0.62116
    41.25000     0.68502     0.62116    40.50000     0.68528     0.65675    40.50000     0.00014     0.48642    41.25000     0.00014     0.44252
    40.50000     5.19710     6.00029    39.75000     5.19074     6.00029    39.75000     5.10972     5.29820    40.50000     5.11703     5.29629
    40.50000     5.11703     5.29629    39.75000     5.10972     5.29820    39.75000     4.99532     4.60081    40.50000     5.00249     4.59710
