    -0.41540    -0.45530     0.78749    -0.72739  -101.59650   -59.12297     4.72585
    -0.37389    -0.32915     0.86710    -1.83550  -112.09189   -43.34202     4.61879
    -0.54985    -0.79652     0.25146    -0.72709   -31.11664  -100.15544     2.20943
    -0.52897    -0.70403     0.47385    -0.09565   -59.55789   -88.59552     5.16045
    -0.43785    -0.56692     0.69778     0.01906   -88.58658   -71.96099     4.92915
    -0.34824    -0.40158     0.84704    -0.34185  -108.30371   -51.48691     4.84925
    -0.28659    -0.31174     0.90592    -1.82204  -116.25857   -40.58316     4.67468
    -0.56118    -0.81798     0.12642    -1.15086   -14.58985   -99.51172     0.00743
    -0.50052    -0.84126     0.20435    -0.47220   -24.48286  -101.94443     1.17231
    -0.49997    -0.76990     0.39658     0.31754   -49.08628   -94.89271     2.96561
    -0.48556    -0.75445     0.44163     0.98471   -54.12926   -91.38840     6.39963
    -0.47376    -0.65532     0.58830     0.71891   -73.37545   -81.15544     5.42783
    -0.39369    -0.61175     0.68612     1.72400   -84.95453   -74.75712     5.55198
    -0.36551    -0.49787     0.78647     0.88092   -99.05873   -62.29945     5.12332
    -0.27229    -0.43435     0.85860     1.88380  -107.38354   -53.72623     5.28680
    -0.26587    -0.35416     0.89660     0.19745  -113.74486   -44.87140     4.80164
    -0.16380    -0.30443     0.93834     0.85768  -118.28103   -38.22492     4.91696
    -0.19330    -0.28213     0.93970    -1.55234  -119.79503   -36.28645     4.93475
    -0.09211    -0.24693     0.96465    -1.18475  -122.23200   -31.40218     5.07326
    -0.00002    -1.00000     0.00156    -3.42462     0.07797    49.92919     2.81922
    -0.00001    -1.00000     0.00154    -5.32118     0.07710    49.91517     8.53158
    -0.00001    -1.00000     0.00154    -8.17160     0.07710    49.89426     8.53153
    -0.00001    -1.00000     0.00155    -3.41497     0.07258    46.93657     2.75852
    -0.00001    -1.00000     0.00154    -5.30133     0.07248    46.92274     8.52944
    -0.00003    -1.00000     0.00156    -8.15160     0.07343    46.90222     8.52942
    -0.00001    -1.00000     0.00155    -3.40497     0.06800    43.94407     2.69967
    -0.00003    -1.00000     0.00156    -5.28109     0.06871    43.93070     8.53301
    -0.00003    -1.00000     0.00156    -8.13200     0.06875    43.90979     8.53301
    -0.00004    -1.00000     0.00156    -3.39457     0.06419    40.95222     2.63901
    -0.00003    -1.00000     0.00156    -5.26124     0.06403    40.93827     8.53094
    -0.00003    -1.00000     0.00156    -8.11240     0.06407    40.91735     8.53090
    -0.00001    -1.00000     0.00158    -3.38428     0.05992    37.95910     2.58011
    -0.00001    -1.00000     0.00154    -5.24180     0.05860    37.94545     8.53450
    -0.00001    -1.00000     0.00158    -8.09240     0.05993    37.92454     8.53448
    -0.00002    -1.00000     0.00156    -3.37480     0.05445    34.96667     2.51949
    -0.00003    -1.00000     0.00156    -5.22155     0.05468    34.95340     8.53242
    -0.00004    -1.00000     0.00158    -8.07280     0.05547    34.93287     8.53236
    -0.00001    -1.00000     0.00154    -3.36520     0.04923    31.97405     2.46055
    -0.00001    -1.00000     0.00158    -5.20130     0.05048    31.96059     8.53598
    -0.00001    -1.00000     0.00158    -8.05320     0.05048    31.93967     8.53597
    -0.00004    -1.00000     0.00156    -3.35477     0.04529    28.98220     2.39998
    -0.00004    -1.00000     0.00158    -5.18145     0.04592    28.96893     8.53383
    -0.00003    -1.00000     0.00156    -8.03400     0.04538    28.94762     8.53385
    -0.00001    -1.00000     0.00158    -3.34431     0.04107    25.98905     2.34100
    -0.00001    -1.00000     0.00158    -5.16160     0.04103    25.97573     8.53746
    -0.00003    -1.00000     0.00156    -8.01440     0.04070    25.95519     8.53745
